brand,product_name,category_standardized,price,product_url,source_website,scrape_date
ALO,Airlift High-Waist Suit Up Legging,Leggings,144,https://www.aloyoga.com/products/w51428r-airlift-high-waist-suit-up-legging-espresso,aloyoga.com,3/18/2026
ALO,Airlift High-Waist Alignment Legging,Leggings,144,https://www.aloyoga.com/products/w54180r-airlift-high-waist-alignment-legging-vintage-pink-white,aloyoga.com,3/18/2026
ALO,Airlift High-Waist 7/8 Line Up Legging,Leggings,144,https://www.aloyoga.com/products/w51154r-airlift-high-waist-7-8-line-up-legging-black,aloyoga.com,3/18/2026
ALO,Airlift Mesh High-Waist Cherish Legging,Leggings,144,https://www.aloyoga.com/products/w54202r-airlift-mesh-high-waist-cherish-legging-vintage-pink,aloyoga.com,3/18/2026
ALO,ALO Softsculpt 7/8 Foldover Flare Legging,Leggings,144,https://www.aloyoga.com/products/w54324r-alo-softsculpt-7-8-foldover-flare-legging-black,aloyoga.com,3/18/2026
ALO,Airlift High-Waist Sleek Legging,Leggings,138,https://www.aloyoga.com/products/w54184r-airlift-high-waist-sleek-legging-gravel,aloyoga.com,3/18/2026
ALO,Airlift High Waist Charger 7/8 Legging,Leggings,138,https://www.aloyoga.com/products/w54220r-airlift-high-waist-charger-7-8-legging-bright-red-white,aloyoga.com,3/18/2026
ALO,Airlift High-Waist 7/8 Fine Line Legging,Leggings,138,https://www.aloyoga.com/products/w54312r-airlift-high-waist-7-8-fine-line-legging-vintage-pink,aloyoga.com,3/18/2026
ALO,Airbrush High-Waist Heart Throb Legging,Leggings,134,https://www.aloyoga.com/products/w51298r-airbrush-high-waist-heart-throb-legging-black-white,aloyoga.com,3/18/2026
ALO,7/8 High-Waist Airlift Legging,Leggings,134,https://www.aloyoga.com/products/w5766r-7-8-high-waist-airlift-legging-vintage-pink,aloyoga.com,3/18/2026
ALO,Alosoft High-Waist Heart Throb Legging,Leggings,134,https://www.aloyoga.com/products/w54172r-alosoft-high-waist-heart-throb-legging-oatmeal-heather-white,aloyoga.com,3/18/2026
ALO,7/8 High-Waist Alosoft Heart Throb Legging,Leggings,134,https://www.aloyoga.com/products/w54342r-7-8-high-waist-alosoft-heart-throb-legging-oatmeal-heather-white,aloyoga.com,3/18/2026
ALO,High-Waist Airlift Legging,Leggings,134,https://www.aloyoga.com/products/w5561r-high-waist-airlift-legging-black,aloyoga.com,3/18/2026
ALO,Airbrush High-Waist 7/8 Heart Throb Legging,Leggings,134,https://www.aloyoga.com/products/w54341r-airbrush-high-waist-7-8-heart-throb-legging-candy-heart-pink-white,aloyoga.com,3/18/2026
ALO,ALO Softsculpt High-Waist Legging,Leggings,134,https://www.aloyoga.com/products/w54234r-alo-softsculpt-high-waist-legging-plum-kiss,aloyoga.com,3/18/2026
ALO,ALO Softsculpt High-Waist 7/8 Legging,Leggings,134,https://www.aloyoga.com/products/w54417r-alo-softsculpt-high-waist-7-8-legging-black,aloyoga.com,3/18/2026
ALO,Airbrush High-Waist 7/8 Better Together Legging,Leggings,134,https://www.aloyoga.com/products/w54309r-airbrush-high-waist-7-8-better-together-legging-black-white,aloyoga.com,3/18/2026
ALO,Airbrush High-Waist Bootcut Legging,Leggings,128,https://www.aloyoga.com/products/w51118r-airbrush-high-waist-bootcut-legging-black,aloyoga.com,3/18/2026
ALO,Alosoft High-Waist 7/8 Highlight Legging,Leggings,108,https://www.aloyoga.com/products/w51104r-alosoft-high-waist-7-8-highlight-legging-oatmeal-heather,aloyoga.com,3/18/2026
ALO,Faux Fur Allure Jacket,Outerwear,368,https://www.aloyoga.com/products/w4801r-faux-fur-allure-jacket-oat,aloyoga.com,2026-03-18
ALO,Faux Fur Chic Cropped Jacket,Outerwear,328,https://www.aloyoga.com/products/w4812r-faux-fur-chic-cropped-jacket-ivory,aloyoga.com,2026-03-18
ALO,Faux Shearling Snowfall Cropped Jacket,Outerwear,268,https://www.aloyoga.com/products/w4800r-faux-shearling-snowfall-cropped-jacket-ivory,aloyoga.com,2026-03-18
ALO,Twill Barn Jacket,Outerwear,248,https://www.aloyoga.com/products/w4752r-twill-barn-jacket-black-espresso,aloyoga.com,2026-03-18
ALO,Double Face Wool City Girl Jacket,Outerwear,248,https://www.aloyoga.com/products/w4771r-double-face-wool-city-girl-jacket-black,aloyoga.com,2026-03-18
ALO,Cropped Fan Favorite Full Zip Jacket,Outerwear,198,https://www.aloyoga.com/products/w4778r-cropped-fan-favorite-full-zip-jacket-vintage-pink,aloyoga.com,2026-03-18
ALO,Scholar Knit Cropped Full Zip Jacket,Outerwear,188,https://www.aloyoga.com/products/w4601r-scholar-knit-cropped-full-zip-jacket-oatmeal-heather,aloyoga.com,2026-03-18
ALO,Polar Fleece Take Note Jacket,Outerwear,188,https://www.aloyoga.com/products/w4563r-polar-fleece-take-note-jacket-black,aloyoga.com,2026-03-18
ALO,Airlift Winter Warm Radiant Full-Zip Jacket,Outerwear,148,https://www.aloyoga.com/products/w4670r-airlift-winter-warm-radiant-full-zip-jacket-gravel,aloyoga.com,2026-03-18
ALO,Light Weight Takeaway Track Pullover,Outerwear,148,https://www.aloyoga.com/products/m3259r-light-weight-takeaway-track-pullover-black-womens,aloyoga.com,2026-03-18
ALO,Airlift Ignite Zip Up Jacket,Outerwear,148,https://www.aloyoga.com/products/w4726r-airlift-ignite-zip-up-jacket-bright-red,aloyoga.com,2026-03-18
ALO,Alosoft Recharge Jacket,Outerwear,138,https://www.aloyoga.com/products/w4777r-alosoft-recharge-jacket-vintage-pink,aloyoga.com,2026-03-18
ALO,Clubhouse Jacket,Outerwear,138,https://www.aloyoga.com/products/w4526r-clubhouse-jacket-black,aloyoga.com,2026-03-18
ALO,Seamless Two Tone Rib Jacket,Outerwear,138,https://www.aloyoga.com/products/w4786r-seamless-two-tone-rib-jacket-black,aloyoga.com,2026-03-18
ALO,Alosoft Sincere Fitted Jacket,Outerwear,128,https://www.aloyoga.com/products/w4736r-alosoft-sincere-fitted-jacket-bright-red,aloyoga.com,2026-03-18
ALO,Wool Cashmere Ribbed Noble Short,Shorts,188,https://www.aloyoga.com/products/w6556r-wool-cashmere-ribbed-noble-short-vintage-pink,aloyoga.com,2026-03-18
ALO,Silk Luminous Short,Shorts,188,https://www.aloyoga.com/products/w6579p-silk-luminous-short-candy-heart-pink,aloyoga.com,2026-03-18
ALO,Cable Knit Winter Bliss Short,Shorts,98,https://www.aloyoga.com/products/w6460r-cable-knit-winter-bliss-short-winter-frost,aloyoga.com,2026-03-18
ALO,"5"" Airlift Energy Short",Shorts,88,https://www.aloyoga.com/products/w6295r-5-airlift-energy-short-gravel,aloyoga.com,2026-03-18
ALO,Pointelle Sweater Be Mine Hot Short,Shorts,88,https://www.aloyoga.com/products/w6644r-pointelle-sweater-be-mine-hot-short-candy-heart-pink,aloyoga.com,2026-03-18
ALO,Pinstripe Daylight Boxer Short,Shorts,88,https://www.aloyoga.com/products/w6453r-pinstripe-daylight-boxer-short-black-titanium,aloyoga.com,2026-03-18
ALO,"3"" ALO Softsculpt High-Waist Precision Short",Shorts,84,https://www.aloyoga.com/products/w6495r-3-alo-softsculpt-high-waist-precision-short-olive-tree,aloyoga.com,2026-03-18
ALO,4” Airbrush High-Waist Heart Throb Short,Shorts,84,https://www.aloyoga.com/products/w6519r-airbrush-heart-throb-short-black-white,aloyoga.com,2026-03-18
ALO,Match Point Short,Shorts,78,https://www.aloyoga.com/products/w6334r-match-point-short-gravel,aloyoga.com,2026-03-18
ALO,Accolade Short,Shorts,78,https://www.aloyoga.com/products/w6472rg-accolade-short-plum-kiss,aloyoga.com,2026-03-18
ALO,V-Cute Running Short,Shorts,78,https://www.aloyoga.com/products/w6536r-v-cute-running-short-candlelight-yellow,aloyoga.com,2026-03-18
ALO,"5"" Airbrush High-Waist Biker Short",Shorts,78,https://www.aloyoga.com/products/w6311r-airbrush-high-waist-5-biker-short-black,aloyoga.com,2026-03-18
ALO,"3"" Alosoft High-Waist Carefree Short",Shorts,68,https://www.aloyoga.com/products/w6399r-alosoft-high-waist-carefree-short-oatmeal-heather,aloyoga.com,2026-03-18
ALO,Sway My Way Micro Short,Shorts,68,https://www.aloyoga.com/products/w6562r-sway-my-way-micro-short-oatmeal-heather,aloyoga.com,2026-03-18
ALO,Alosoft Sincere Micro Short,Shorts,64,https://www.aloyoga.com/products/w6548r-alosoft-sincere-micro-short-bright-red,aloyoga.com,2026-03-18
ALO,Airlift Endurance High-Impact Bra,Sports Bras,98,https://www.aloyoga.com/products/w9839r-airlift-endurance-high-impact-bra-gravel,aloyoga.com,2026-03-18
ALO,Airlift Line Up Bra,Sports Bras,98,https://www.aloyoga.com/products/w9533r-airlift-line-up-bra-gravel,aloyoga.com,2026-03-18
ALO,Alosoft Heart Throb Bra,Sports Bras,88,https://www.aloyoga.com/products/w9811r-alosoft-heart-throb-bra-oatmeal-heather-white,aloyoga.com,2026-03-18
ALO,Airlift Alignment Bra,Sports Bras,88,https://www.aloyoga.com/products/w9824r-airlift-alignment-bra-vintage-pink-white,aloyoga.com,2026-03-18
ALO,Airbrush Heart Throb Bra,Sports Bras,88,https://www.aloyoga.com/products/w9680r-airbrush-heart-throb-bra-black-white,aloyoga.com,2026-03-18
ALO,Airlift Suit Up Bra,Sports Bras,88,https://www.aloyoga.com/products/w9676r-airlift-suit-up-bra-black-white,aloyoga.com,2026-03-18
ALO,Airlift Super Sleek Bra Tank,Sports Bras,88,https://www.aloyoga.com/products/w9856r-airlift-super-sleek-bra-tank-gravel,aloyoga.com,2026-03-18
ALO,Airbrush Better Together Bra,Sports Bras,88,https://www.aloyoga.com/products/w9918r-airbrush-better-together-bra-black-white,aloyoga.com,2026-03-18
ALO,Seamless Ribbed Favorite Bra Tank,Sports Bras,84,https://www.aloyoga.com/products/w9616r-seamless-ribbed-favorite-bra-tank-black,aloyoga.com,2026-03-18
ALO,Airlift Intrigue Bra,Sports Bras,78,https://www.aloyoga.com/products/w9557r-airlift-intrigue-bra-vintage-pink,aloyoga.com,2026-03-18
ALO,Airbrush Real Bra Tank,Sports Bras,78,https://www.aloyoga.com/products/w9587r-airbrush-real-bra-tank-vintage-pink,aloyoga.com,2026-03-18
ALO,ALO Softsculpt Precision Bra,Sports Bras,78,https://www.aloyoga.com/products/w9858r-alo-softsculpt-precision-bra-plum-kiss,aloyoga.com,2026-03-18
ALO,Airlift Fine Line Bra,Sports Bras,78,https://www.aloyoga.com/products/w9927r-airlift-fine-line-bra-vintage-pink,aloyoga.com,2026-03-18
ALO,Airlift Mesh Cherish Bra,Sports Bras,78,https://www.aloyoga.com/products/w9814r-airlift-mesh-cherish-bra-vintage-pink,aloyoga.com,2026-03-18
ALO,Seamless Two Tone Rib Bra,Sports Bras,78,https://www.aloyoga.com/products/w9882r-seamless-two-tone-rib-bra-black,aloyoga.com,2026-03-18
ALO,Airlift Advantage Racerback Bra,Sports Bras,78,https://www.aloyoga.com/products/w9555r-airlift-advantage-racerback-bra-winter-frost,aloyoga.com,2026-03-18
ALO,Airlift Evolve Bra,Sports Bras,78,https://www.aloyoga.com/products/w9923r-airlift-evolve-bra-olive-tree,aloyoga.com,2026-03-18
ALO,Alosoft Center Stage Bra,Sports Bras,68,https://www.aloyoga.com/products/w9785r-alosoft-center-stage-bra-oatmeal-heather,aloyoga.com,2026-03-18
ALO,Splendor Bra,Sports Bras,68,https://www.aloyoga.com/products/w9351rg-splendor-bra-black,aloyoga.com,2026-03-18
ALO,Airlift Charger Bra,Sports Bras,68,https://www.aloyoga.com/products/w9844r-airlift-charger-bra-bright-red-white,aloyoga.com,2026-03-18
ALO,Alosoft Sincere Bra,Sports Bras,68,https://www.aloyoga.com/products/w9884r-alosoft-sincere-bra-bright-red,aloyoga.com,2026-03-18
ALO,Sway Bra Tank,Tops,88,https://www.aloyoga.com/products/w9815r-sway-bra-tank-oatmeal-heather,aloyoga.com,2026-03-18
ALO,Airbrush Sparks Fly Corset Tank,Tops,88,https://www.aloyoga.com/products/w9943r-airbrush-sparks-fly-corset-tank-vintage-pink,aloyoga.com,2026-03-18
ALO,Sweater Knit Unwind Sleeveless Top,Tops,88,https://www.aloyoga.com/products/w2821r-sweater-knit-unwind-sleeveless-top-oatmeal-heather,aloyoga.com,2026-03-18
ALO,Seamless Ribbed Favorite Full Length Bra Tank,Tops,88,https://www.aloyoga.com/products/w9698r-seamless-ribbed-favorite-full-length-bra-tank-black,aloyoga.com,2026-03-18
ALO,Seamless Ribbed Favorite Bra Tank,Tops,84,https://www.aloyoga.com/products/w9616r-seamless-ribbed-favorite-bra-tank-black,aloyoga.com,2026-03-18
ALO,Airbrush Real Bra Tank,Tops,78,https://www.aloyoga.com/products/w9587r-airbrush-real-bra-tank-vintage-pink,aloyoga.com,2026-03-18
ALO,Ribbed Prosper Tank,Tops,78,https://www.aloyoga.com/products/w2799r-ribbed-prosper-tank-black,aloyoga.com,2026-03-18
ALO,Ribbed En Pointe Tank,Tops,78,https://www.aloyoga.com/products/w9777r-ribbed-en-pointe-tank-olive-tree,aloyoga.com,2026-03-18
ALO,ALO Softsculpt Precision Short Sleeve Top,Tops,78,https://www.aloyoga.com/products/w1479r-alo-softsculpt-precision-short-sleeve-top-espresso,aloyoga.com,2026-03-18
ALO,Seamless Pointelle Tank,Tops,74,https://www.aloyoga.com/products/w2820r-seamless-pointelle-tank-vintage-pink,aloyoga.com,2026-03-18
ALO,Ribbed Modal Henley Tank,Tops,68,https://www.aloyoga.com/products/w2819r-ribbed-modal-henley-tank-oatmeal-heather,aloyoga.com,2026-03-18
ALO,Aspire Tank,Tops,68,https://www.aloyoga.com/products/w2675rg-aspire-tank-vintage-pink-white,aloyoga.com,2026-03-18
ALO,Alosoft Back For More Tee,Tops,68,https://www.aloyoga.com/products/w1492r-alosoft-back-for-more-tee-plum-kiss,aloyoga.com,2026-03-18
ALO,Ribbed Delicate Lounge Tank,Tops,58,https://www.aloyoga.com/products/w2791r-ribbed-delicate-lounge-tank-vintage-pink,aloyoga.com,2026-03-18
Vuori,Chilled Out Legging,Leggings,128,https://vuoriclothing.com/products/womens-chilled-out-legging-washed-black-1?queryId=80d4b32ad1a18fce50ff8d0961efc172&collection=womens-leggings,vuoriclothing.com,2026-03-18
Vuori,Vuori AllTheFeels™ Straight Leg,Leggings,118,https://vuoriclothing.com/products/womens-vuori-allthefeels-straight-leg-black?queryId=80d4b32ad1a18fce50ff8d0961efc172&collection=womens-leggings,vuoriclothing.com,2026-03-18
Vuori,Vuori AllTheForm™ Flare - Short,Leggings,118,https://vuoriclothing.com/products/womens-vuori-alltheform-flare-short-french-roast?queryId=80d4b32ad1a18fce50ff8d0961efc172&collection=womens-leggings,vuoriclothing.com,2026-03-18
Vuori,Vuori AllTheFeels™ Slim Flare - Short,Leggings,118,https://vuoriclothing.com/products/womens-vuori-allthefeels-slim-flare-short-black?queryId=80d4b32ad1a18fce50ff8d0961efc172&collection=womens-leggings,vuoriclothing.com,2026-03-18
Vuori,Vuori AllTheForm™ Flare,Leggings,118,https://vuoriclothing.com/products/womens-vuori-alltheform-flare-french-roast?queryId=80d4b32ad1a18fce50ff8d0961efc172&collection=womens-leggings,vuoriclothing.com,2026-03-18
Vuori,Vuori AllTheFeels™ Slim Flare,Leggings,118,https://vuoriclothing.com/products/womens-vuori-allthefeels-slim-flare-soft-pewter?queryId=80d4b32ad1a18fce50ff8d0961efc172&collection=womens-leggings,vuoriclothing.com,2026-03-18
Vuori,Vuori AllTheForm™ Pocket Legging-Short,Leggings,118,https://vuoriclothing.com/products/womens-vuori-alltheform-pocket-legging-short-black?queryId=80d4b32ad1a18fce50ff8d0961efc172&collection=womens-leggings,vuoriclothing.com,2026-03-18
Vuori,Vuori AllTheForm™ Pocket Legging,Leggings,118,https://vuoriclothing.com/products/womens-vuori-alltheform-pkt-legging-black?queryId=80d4b32ad1a18fce50ff8d0961efc172&collection=womens-leggings,vuoriclothing.com,2026-03-18
Vuori,Elevation Rhythm Flare,Leggings,118,https://vuoriclothing.com/products/womens-elevation-rhythm-flare-light-heather-grey?queryId=80d4b32ad1a18fce50ff8d0961efc172&collection=womens-leggings,vuoriclothing.com,2026-03-18
Vuori,Vuori AllTheForm™ Legging,Leggings,110,https://vuoriclothing.com/products/womens-vuori-alltheform-legging-black?queryId=80d4b32ad1a18fce50ff8d0961efc172&collection=womens-leggings,vuoriclothing.com,2026-03-18
Vuori,Vuori AllTheFeels™ Legging,Leggings,110,https://vuoriclothing.com/products/womens-vuori-allthefeels-legging-regatta-blue?queryId=80d4b32ad1a18fce50ff8d0961efc172&collection=womens-leggings,vuoriclothing.com,2026-03-18
Vuori,Vuori AllTheFeels™ Legging - Short,Leggings,110,https://vuoriclothing.com/products/womens-vuori-allthefeels-legging-short-black?queryId=80d4b32ad1a18fce50ff8d0961efc172&collection=womens-leggings,vuoriclothing.com,2026-03-18
